Sample,YrBP,Abies,Acer,Alnus,Betula,Carya,Corylus,Cupressaceae,Fagus,Fraxinus,Larix,Ostrya.Carpinus,Picea,Pinus,Quercus,Tilia,Tsuga,Ulmus,Amaranthaceae,Ambrosia,Artemisia,Asteraceae,Poaceae
37,10573.6,7,3,1,24,1,0,5,0,9,8,8,90,258,31,1,0,29,3,7,17,0,0
1,0,0,6,17,66,1,3,1,0,4,0,2,1,65,128,0,1,14,4,38,4,5,20
2,10,0,7,20,31,2,1,7,1,2,0,7,1,97,108,0,2,11,8,60,1,0,15
3,20,0,3,13,41,0,1,7,0,3,3,4,0,68,105,2,1,11,9,67,6,4,19
4,30,1,6,25,34,1,4,2,1,6,0,5,1,94,134,3,1,8,13,104,3,8,23
5,40,1,1,14,38,1,3,2,0,1,1,6,2,87,102,1,1,7,4,57,2,0,24
6,50,2,8,29,32,3,2,2,0,7,1,4,1,112,64,1,2,9,6,45,4,3,32
7,60,1,3,27,39,1,1,9,0,7,1,1,4,139,46,1,4,6,9,62,3,4,11
8,70,4,1,20,38,2,3,3,1,1,1,12,1,178,50,1,3,5,6,33,3,3,21
9,80,0,1,15,46,2,4,0,0,5,2,9,1,190,34,2,7,6,7,34,4,2,24
10,90,0,3,23,43,0,6,3,0,2,1,6,4,117,58,2,3,5,3,46,9,3,16
11,101,0,5,16,54,2,6,3,0,3,1,9,0,92,86,0,3,9,6,34,8,4,22
12,111,0,4,19,71,2,2,7,0,8,0,8,1,130,87,0,6,14,2,35,9,4,14
13,121,1,10,15,92,1,4,8,0,7,1,12,0,107,76,2,3,15,4,20,2,2,14
14,131,0,5,6,93,1,3,9,0,4,4,14,0,82,94,2,5,10,2,15,4,5,8
15,141,0,8,18,109,0,3,8,0,5,1,10,4,75,80,1,6,8,3,6,7,3,2
16,151,0,14,14,131,0,7,5,0,5,5,16,0,91,64,1,5,12,1,5,9,0,9
17,161,0,15,15,133,1,3,6,0,8,4,17,0,86,74,0,2,7,2,7,5,5,5
18,171,1,10,16,129,2,8,15,0,14,2,15,0,63,90,2,8,10,1,7,1,0,5
19,181,0,11,15,148,4,2,0,1,9,5,17,0,89,70,1,6,9,5,9,1,4,4
20,192,0,12,39,130,3,6,3,2,12,6,33,0,108,117,0,7,17,2,1,8,2,5
21,202,2,8,26,84,2,2,1,2,4,3,15,2,132,100,0,5,10,0,9,6,2,12
22,238,0,10,21,89,2,3,1,0,11,2,15,2,98,91,2,9,7,3,2,12,3,8
23,278,0,7,31,45,2,4,1,0,1,4,15,0,175,70,0,3,6,1,4,5,0,1
24,317,1,8,10,80,1,3,3,1,4,1,15,3,152,94,0,4,1,0,6,7,1,3
25,357,1,8,13,62,0,4,5,0,3,5,23,1,180,81,0,9,6,1,10,4,3,5
26,396,0,6,21,58,4,6,5,0,2,11,7,2,192,144,0,3,8,2,5,4,8,8
27,444,2,9,19,81,1,4,4,0,6,3,17,0,216,164,0,2,6,2,2,2,1,6
28,486,2,9,10,56,1,4,2,0,7,2,4,0,107,167,0,9,6,0,4,6,1,6
29,525,0,3,20,105,1,0,2,0,5,6,12,1,169,148,1,8,7,2,16,11,5,7
30,566,1,6,22,49,1,2,2,0,3,2,7,4,213,94,0,5,5,3,5,5,2,14
31,606,1,3,22,53,1,3,3,0,3,8,1,1,151,118,0,5,3,7,4,6,2,7
32,646,2,3,26,45,3,2,8,0,5,5,5,1,189,107,1,2,3,0,6,8,2,7
33,687,1,1,15,48,1,0,3,0,5,4,3,1,158,120,2,4,2,1,7,11,3,8
34,727,1,4,29,93,3,4,3,2,2,8,11,1,198,174,1,6,8,1,11,6,0,9
35,768,1,4,22,66,0,2,6,3,3,3,7,1,211,160,0,3,6,1,3,8,2,8
36,808,0,5,18,40,0,4,0,1,4,2,4,0,216,92,0,2,6,1,13,3,4,9
37,849,1,5,17,58,1,0,5,0,2,3,2,1,160,131,0,0,6,2,5,7,1,8
38,889,1,1,29,52,0,1,8,0,0,5,13,0,202,69,0,1,5,1,13,6,3,8
39,930,1,3,37,51,2,2,10,1,2,3,6,1,153,92,0,0,3,1,3,1,5,13
1,-20.8,6,16,16,148,2,0,0,18,2,0,6,14.5,139.5,31,0,13,9,7,49,6,1,8
2,4.3,3,22,18,153,0,0,0,35,4,4,7,14,128,37,0,20,8,4,48,2,2,15
3,45.9,5,21,16,210,2,1,0,40,2,0,10,14,151.5,33,1,27,9,2,33,6,3,8
4,104.2,5.5,38,12,187,2,1,0,24,5,7,14,14,148.5,34,1,25,8,2,12,11,0,6
5,1377.4,2.5,17,9,173,0,0,0,20,2,1,7,8.5,122,19,0,21,6,1,5,2,2,4
6,1603.8,3.5,16,12,203,2,0,0,34,3,1,11,7,174,32,0,34,13,0,4,4,1,1
7,1876.1,2.5,22,7,223,1,0,0,12,1,0,8,7,221,32,2,33,5,1,8,2,6,4
8,2154.2,3.5,10,6,178,0,0,0,9,2,1,10,7.5,147.5,28,0,15,2,0,3,2,0,4
9,2429.1,5,9,7,172,0,0,0,7,1,1,5,7,195,28,1,19,6,0,5,1,1,3
10,2698.5,2.5,15,6,167,0,3,0,8,2,0,5,8.5,175,39,1,17,6,1,5,3,2,3
11,2974.6,4.5,14,8,151,0,0,0,7,1,0,10,7,151,33,1,20,2,2,2,1,1,2
12,3325.8,3,13,6,134,0,0,0,4,3,0,6,3.5,180.5,28,0,15,7,0,3,3,0,3
13,4377.7,1.5,11,9,124,0,1,0,1,0,0,12,4.5,173,28,0,15,8,1,7,1,1,3
14,5947,3,3,1,36,1,0,0,1,0,2,7,10,355,26,1,6,6,3,8,2,0,1
15,6615,2,4,1,33,0,1,0,1,1,0,6,3,311,29,0,7,11,2,6,2,0,2
16,6833.3,2,18,8,115,0,2,0,2,5,0,9,6,187,30,0,20,9,0,8,4,2,5
17,6897.5,0,3,4,29,1,2,0,1,5,1,2,7,231.5,25,0,5,13,1,9,2,1,5
18,6945.4,0,1,2,22,0,1,0,0,2,0,4,1,256.5,20,0,8,7,0,2,5,1,8
19,6986.3,0.5,1,2,30,2,4,0,0,2,0,2,3.5,263,14,0,3,7,2,8,0,3,1
20,7040.7,2,2,2,38,0,1,0,0,4,0,6,7.5,290,25,0,6,12,1,3,1,2,5
1,-36.1,0,3,0,6,3,0,0,0,3,0,0,25,135,22,0,3,0,0,5,0,0,10
2,82.4,0,0,24,54,0,0,0,5,0,0,0,11,92,22,0,11,5,0,96,0,0,36
3,142.7,0,1,4,14,1,0,0,14,0,0,0,3,118,6,0,39,1,0,28,2,0,2
4,216.6,1,3,2,15,0,0,0,4,1,0,0,6,145,5,1,28,1,0,4,0,0,0
5,292.1,2,2,6,11,2,0,0,4,1,1,0,7,116,5,2,46,4,0,0,1,1,1
6,370.5,0,3,4,17,2,0,0,8,2,0,3,8,82,5,5,68,0,0,2,2,0,0
7,450.7,0,3,2,0,0,0,0,8,0,1,0,3,119,3,0,70,1,0,0,0,0,0
8,529.7,2,0,0,12,0,0,0,2,2,0,0,10,102,15,0,51,5,0,0,0,0,0
9,596,2,2,0,10,0,0,0,9,1,0,0,9,131,6,0,46,2,0,0,0,0,0
10,649,2,3,0,10,0,0,0,7,0,0,0,7,121,10,0,46,0,0,0,0,0,0
11,662.1,2,3,2,4,0,2,0,3,2,1,0,2,144,7,3,31,2,0,0,0,0,3
12,675.2,2,7,1,8,2,0,0,10,0,0,0,6,119,4,2,39,5,0,0,0,1,0
13,700.1,1,1,0,4,1,0,0,3,0,0,0,10,173,0,0,24,3,0,2,0,0,0
14,711.7,0,4,2,13,0,0,0,2,0,1,0,4,151,2,2,17,3,0,0,0,0,2
15,723.4,1,3,2,8,0,0,0,15,0,0,0,2,119,14,2,35,1,0,0,0,0,2
16,734.9,0,5,4,6,1,0,0,3,1,1,0,4,132,10,0,38,3,0,2,0,0,2
17,746.1,1,3,0,12,0,0,1,3,1,0,0,7,140,7,0,24,4,0,5,2,2,0
18,759.4,1,0,2,15,0,0,0,9,1,1,0,4,126,6,0,35,12,2,0,2,0,0
19,774.9,0,8,0,19,0,3,1,20,1,0,2,3,121,9,0,21,2,0,0,0,0,2
20,790,3,7,2,16,0,0,0,10,4,0,0,2,143,5,1,23,4,0,0,0,2,0
21,805.5,0,14,4,38,1,0,2,38,1,0,0,4,78,11,2,19,6,0,3,0,0,0
22,820.7,0,6,0,10,1,0,0,21,0,0,0,1,120,5,3,29,5,0,1,0,1,3
23,838.2,1,6,0,11,0,0,0,10,0,0,0,0,133,2,4,28,6,0,2,2,0,0
24,858,0,0,0,21,3,2,0,3,0,1,0,3,123,7,0,35,1,0,2,4,0,0
25,878,3,4,2,11,0,0,0,4,0,0,0,8,131,8,0,31,7,2,9,6,0,0
26,897.3,0,5,7,18,0,0,0,23,0,0,0,7,95,3,2,47,4,0,0,0,3,1
27,916.5,2,5,0,19,1,1,0,7,0,0,1,3,109,9,2,42,3,0,0,0,0,1
28,936.4,1,4,3,18,0,0,0,19,1,0,0,8,112,9,0,33,6,0,3,0,0,0
29,957.5,0,2,7,14,0,0,0,13,2,0,0,10,125,8,0,32,2,0,0,1,1,0
30,978.3,0,1,0,22,1,0,0,14,0,0,0,7,133,7,4,21,1,2,4,0,0,0
31,999.3,3,0,6,17,0,0,0,25,1,0,1,8,106,4,1,42,1,0,2,2,0,0
32,1020.2,2,5,3,17,0,0,0,23,0,0,0,4,90,10,1,44,5,0,0,0,0,0
33,1093.3,0,2,2,25,2,5,0,25,1,0,0,9,81,6,4,46,2,0,2,0,0,0
34,1219.2,0,6,2,19,0,2,1,25,1,0,0,7,82,6,5,43,5,0,5,2,2,0
35,1345.1,0,2,3,20,0,2,0,27,0,0,0,5,89,6,5,40,6,0,5,2,0,0
36,1471.3,0,0,1,10,0,0,0,24,0,0,0,10,109,4,0,40,4,0,0,0,0,0
37,1597.3,2,1,0,12,1,0,0,33,2,0,1,7,100,4,1,30,4,0,0,0,2,0
38,1698.9,0,7,0,14,0,0,0,17,0,0,0,5,95,5,1,56,2,0,0,0,0,0
39,1775.8,0,11,6,25,0,0,0,28,2,0,0,0,88,6,0,39,3,0,2,0,0,0
40,1852.6,0,8,5,18,2,1,0,28,1,0,0,5,89,6,0,54,0,1,0,0,0,0
41,1929,0,4,4,32,0,0,0,22,1,0,1,0,101,12,3,21,4,0,2,2,0,4
42,2070,0,5,2,14,3,0,0,25,0,0,0,5,76,9,3,63,2,0,4,0,0,0
43,2175.2,0,4,0,16,0,0,0,18,0,2,0,6,100,5,2,48,5,0,3,0,0,0
44,2227.2,0,2,3,6,1,0,0,27,1,0,0,15,92,7,1,46,2,0,0,2,0,0
45,2327,0,1,0,4,1,0,0,17,0,0,0,18,119,5,4,47,2,0,0,2,0,0
46,2414.4,0,1,4,10,1,0,0,6,0,0,0,6,136,3,4,41,4,0,0,0,0,0
47,2457.8,2,6,15,22,0,2,0,6,0,0,0,6,127,11,2,16,2,2,0,0,0,0
48,2548.8,0,6,0,17,0,0,0,28,2,0,0,2,116,3,3,17,8,0,0,0,0,0
49,2651,0,0,9,26,0,0,0,22,0,0,1,2,116,9,1,20,2,0,0,0,0,0
50,2754.3,0,0,2,21,1,0,0,26,1,0,0,7,113,6,0,29,6,0,3,2,2,0
51,2801.1,0,4,2,19,0,2,0,25,0,0,0,4,108,7,1,27,3,0,7,2,0,0
52,2843.3,0,2,0,36,1,0,0,16,2,0,0,3,99,5,1,33,2,0,0,0,0,0
53,2885,0,1,5,8,0,2,0,16,0,0,1,6,134,5,2,25,2,0,0,0,0,0
54,2926.4,0,1,2,11,1,0,0,18,0,0,0,5,149,6,1,18,3,0,4,0,0,0
55,2967.6,0,5,8,11,1,2,0,23,0,0,0,14,127,7,0,11,1,0,2,0,0,0
56,3147,0,6,2,7,1,2,0,34,0,0,0,2,133,6,4,9,1,2,0,2,2,0
57,3253.6,6,7,0,11,0,0,0,23,0,0,1,10,125,11,0,9,1,0,2,0,0,0
58,3360.3,0,7,3,4,0,0,1,21,1,0,0,7,148,8,1,11,2,0,0,0,0,0
59,3467.1,0,5,2,11,1,0,0,18,0,1,0,10,152,7,2,2,1,0,2,0,0,0
60,3578.7,0,2,0,11,0,0,0,27,0,0,0,11,133,12,4,9,1,0,4,0,0,4
61,3697,0,6,2,17,0,2,0,37,0,0,0,11,104,14,3,5,4,0,3,2,0,0
62,3814.6,0,5,0,16,0,0,0,28,0,0,0,2,128,6,5,6,6,0,9,2,0,2
63,3932.3,1,2,4,8,1,0,0,31,0,0,0,12,128,8,3,5,5,1,0,0,0,0
64,4049.4,1,2,4,13,0,2,1,30,1,0,0,2,122,14,4,7,8,0,5,4,4,0
65,4155.4,1,3,1,6,0,1,0,27,0,0,0,6,139,5,4,7,3,0,3,3,0,1
66,4250.4,0,6,4,7,0,0,0,30,1,0,0,2,128,12,1,5,7,0,4,0,4,2
67,4345.4,0,4,1,11,0,0,0,35,0,0,0,10,140,11,2,11,3,0,0,0,1,0
68,4442.4,0,4,4,9,0,2,0,22,0,0,1,7,138,6,5,15,7,2,4,2,2,0
69,4539.1,0,10,0,9,0,0,0,26,3,0,1,2,143,7,3,2,1,0,0,2,0,2
70,4624.5,0,6,0,4,1,0,0,40,0,0,0,1,124,9,3,13,1,0,0,0,0,0
71,4699.6,0,2,2,9,1,0,0,23,1,0,0,2,143,6,2,9,3,0,0,0,0,0
72,4774.5,0,3,2,5,0,0,0,28,0,0,0,0,130,9,9,16,5,0,2,0,2,0
73,4850.3,0,1,0,8,1,0,0,37,1,0,1,1,110,11,1,19,11,0,2,2,0,0
74,4926,0,4,0,8,1,0,0,24,1,0,1,2,128,5,4,18,5,0,0,0,0,0
75,4973.1,1,2,0,5,0,0,0,21,2,0,1,3,137,4,2,27,5,0,3,1,0,0
76,4992.3,0,3,6,2,0,2,0,25,0,0,0,1,128,8,1,29,3,0,0,0,0,0
77,5011.2,0,9,0,4,0,0,0,25,1,0,0,0,126,4,3,24,5,1,1,0,0,0
78,5030.7,1,2,2,2,0,0,0,18,0,0,0,3,140,3,2,22,7,0,0,0,2,0
79,5050.1,0,2,0,4,0,0,0,8,1,0,0,1,113,3,1,67,1,0,0,0,1,0
80,5068,0,1,2,1,0,0,0,10,3,0,0,0,108,7,0,73,0,0,2,0,0,0
81,5084.5,2,1,3,4,0,0,0,7,1,0,0,3,114,2,1,64,2,0,0,0,0,0
82,5101.6,0,1,1,6,0,0,0,12,0,0,0,5,113,0,5,57,2,0,1,1,0,0
83,5118.6,1,2,0,3,0,0,0,17,1,0,0,2,129,7,2,40,2,0,0,0,0,1
84,5135.7,0,0,0,4,1,0,0,13,2,0,0,2,130,5,1,48,4,0,0,0,0,0
85,5158,0,2,1,6,0,0,0,17,1,1,0,2,115,3,4,47,3,0,1,0,0,0
86,5186.1,0,3,6,2,0,2,0,25,0,0,0,1,129,8,1,28,3,0,0,0,0,0
87,5214.4,0,3,0,4,3,1,0,29,0,0,0,6,129,3,0,22,5,1,1,0,0,0
88,5242.6,1,2,0,6,0,0,0,45,0,0,0,6,119,5,3,27,6,0,1,0,3,0
89,5270.7,0,0,0,6,0,0,0,16,0,0,3,3,130,5,1,48,1,0,1,0,0,1
90,5303,0,1,1,2,0,0,0,7,1,0,0,0,109,5,1,87,0,0,0,0,0,0
91,5339.9,0,1,0,2,0,1,0,9,0,2,0,1,105,5,4,86,3,0,0,0,0,0
92,5377,0,1,2,0,0,0,0,8,3,0,1,4,110,5,1,63,4,0,0,2,0,0
93,5414.1,0,3,3,4,0,0,0,3,0,0,0,7,139,1,5,62,2,0,0,0,0,1
94,5451,0,0,0,2,0,0,0,8,0,0,0,3,124,2,3,63,0,0,1,0,0,0
95,5480,0,5,0,3,1,0,0,3,0,1,0,9,120,3,1,56,0,2,0,0,0,0
96,5501.7,0,1,1,7,0,0,0,10,1,0,0,6,133,8,1,36,3,0,1,0,0,0
97,5523.7,1,0,0,8,0,0,0,13,2,0,0,9,121,12,5,23,7,0,3,0,4,0
98,5545.3,0,5,2,7,1,0,0,26,1,1,0,7,129,10,0,10,10,2,4,0,0,0
99,5566.9,0,10,0,5,0,1,0,22,0,0,2,3,122,9,4,29,4,0,7,0,0,4
100,5590.2,0,1,3,3,0,1,0,18,2,0,0,1,124,5,3,59,4,0,1,3,0,3
101,5615.2,0,1,0,3,0,0,0,22,0,0,0,4,128,4,4,50,8,0,1,0,1,0
102,5640.7,0,9,3,3,0,1,0,18,1,0,0,1,142,6,1,29,7,0,3,1,0,1
103,5666.5,0,4,3,3,1,0,0,21,1,0,0,0,125,12,4,48,3,1,13,3,0,0
104,5691.7,0,5,2,5,0,0,0,12,1,0,0,0,121,12,5,45,1,0,11,0,0,0
105,5722.2,0,6,1,4,1,0,0,6,0,0,0,0,112,7,6,78,7,0,0,0,0,0
106,5758.6,0,2,0,0,0,0,0,7,1,0,0,0,121,8,1,70,3,0,1,0,0,0
107,5795.1,0,2,0,2,0,0,0,10,0,0,0,4,132,3,4,70,6,0,3,0,0,0
108,5831.4,0,1,0,3,1,0,0,3,0,0,0,1,118,3,1,72,6,0,0,0,0,0
109,5867.2,0,3,0,1,0,0,0,8,0,0,0,4,132,11,1,39,7,0,0,0,0,0
110,5899.8,0,2,0,2,0,0,0,6,0,0,0,4,135,2,4,47,8,0,0,0,0,0
111,5929.1,0,1,0,3,1,0,0,6,0,0,0,6,149,5,3,43,5,0,0,0,0,0
112,5958.6,0,1,0,4,0,0,0,4,1,0,0,3,131,4,3,54,7,0,3,0,0,0
113,5988.2,0,0,0,2,0,0,0,2,1,0,0,4,137,5,2,53,5,1,0,1,0,0
114,6017.7,0,3,0,1,0,1,0,1,2,0,0,1,145,10,3,57,4,0,0,0,0,0
115,6042.2,1,1,0,4,0,3,0,4,0,0,0,2,136,9,3,47,7,0,3,0,0,0
116,6062.6,0,6,4,6,0,0,0,3,0,0,1,0,135,6,5,35,11,2,7,0,0,0
117,6082.6,0,2,0,4,0,0,0,7,0,0,0,2,133,7,3,41,1,0,0,1,0,3
118,6102.8,0,2,0,2,0,0,0,2,0,0,1,2,140,6,1,51,4,0,0,0,3,0
119,6123,0,0,0,2,1,0,0,4,0,1,0,1,151,9,1,39,0,2,0,0,0,0
120,6142.9,0,6,0,4,4,0,0,7,1,1,1,5,121,12,5,37,6,0,0,0,0,0
121,6163.3,0,1,1,1,0,0,0,6,0,0,0,8,152,2,4,31,6,0,3,0,0,0
122,6183.6,0,2,0,0,0,0,0,4,1,0,1,2,166,2,4,24,2,0,0,0,2,0
123,6204,0,1,0,4,1,0,0,5,3,0,0,2,143,3,10,35,8,0,0,1,1,0
124,6224.3,0,1,2,2,0,0,0,2,0,0,0,5,142,6,8,12,25,0,0,0,0,0
125,6244.9,0,1,0,3,0,0,0,4,0,0,0,3,164,3,1,20,7,0,2,0,0,0
126,6265.8,1,3,0,2,0,0,1,2,1,0,0,2,139,8,0,42,3,0,2,0,2,0
127,6286.5,1,2,0,2,0,0,0,1,0,0,0,1,129,4,3,57,3,0,0,0,0,0
128,6307.4,0,1,0,4,0,2,0,4,2,0,2,0,115,10,7,48,11,0,0,0,0,2
129,6328.4,1,0,0,4,1,0,0,4,1,0,1,4,117,11,8,51,12,1,1,0,0,1
130,6349.3,0,0,0,3,1,0,0,5,4,1,0,0,132,15,2,30,8,0,0,0,0,3
131,6369.5,0,4,0,2,2,0,0,5,2,1,0,2,141,12,3,33,9,0,0,1,0,1
132,6390.1,2,2,2,4,1,2,0,7,1,2,0,1,133,11,6,36,12,2,0,5,2,0
133,6410.4,1,3,2,1,1,0,0,4,1,0,0,2,135,8,7,36,7,0,0,0,0,0
134,6430.9,2,2,2,4,0,0,0,7,2,0,1,6,124,14,2,38,5,0,2,0,0,0
135,6451.4,1,1,0,2,0,0,0,2,0,0,0,1,142,16,4,26,5,0,0,2,0,0
136,6472.4,0,2,0,3,0,2,0,2,0,1,0,3,146,6,1,28,8,0,0,2,0,0
137,6493.2,0,5,1,6,1,0,0,0,0,0,0,2,152,3,2,26,7,0,0,0,0,0
138,6513.9,0,1,0,10,2,0,0,7,0,0,0,2,146,6,2,19,5,0,0,0,2,0
139,6534.6,0,3,0,5,0,1,0,2,1,1,1,1,127,8,2,34,16,0,0,1,0,0
140,6554.2,0,3,2,9,0,0,0,4,1,0,3,0,139,8,1,35,11,0,0,0,0,0
141,6573.7,0,2,0,7,1,0,0,3,0,0,0,3,158,8,3,17,10,0,0,0,0,0
142,6593.7,0,2,0,3,0,0,0,3,0,4,0,1,158,8,2,18,3,0,0,0,0,0
143,6613.5,0,3,0,4,0,0,0,2,1,0,0,3,167,2,0,23,1,0,2,0,0,0
144,6633.3,0,3,2,3,0,5,0,1,0,2,0,0,148,9,2,23,11,0,2,0,0,2
145,6653,1,2,0,10,1,0,0,0,0,0,0,2,148,8,8,18,5,0,1,1,0,1
146,6673.3,0,1,2,1,0,0,1,5,1,0,2,0,154,18,2,11,10,0,0,2,2,0
147,6693.2,0,6,0,6,3,0,0,3,0,1,0,2,154,9,2,11,5,0,6,0,0,0
148,6713.2,1,2,1,1,1,0,0,6,0,1,0,2,146,4,2,41,2,0,0,0,0,0
149,6733.4,0,3,0,5,0,0,0,3,0,0,0,7,143,2,1,35,7,0,0,0,1,1
150,6751.2,0,0,0,2,2,0,0,3,0,2,0,1,143,7,3,43,3,0,0,0,0,0
151,6766,0,4,0,1,1,2,0,5,0,0,0,4,132,9,7,39,5,2,0,2,0,0
152,6781.2,0,3,0,3,1,0,0,7,2,2,0,2,130,9,5,37,5,0,0,1,1,0
153,6795.9,0,1,0,2,2,0,0,5,0,0,0,5,138,3,5,36,13,0,0,0,0,0
154,6810.2,0,3,0,7,0,0,0,4,1,1,0,2,137,8,3,37,5,0,1,0,0,1
155,6824.8,0,5,0,4,2,0,0,6,1,1,0,2,132,16,2,29,5,3,5,0,0,0
156,6839.9,0,3,1,4,2,0,0,2,2,0,0,0,140,14,2,26,6,0,1,1,0,0
157,6854.6,0,3,3,9,1,0,0,5,0,0,0,1,140,10,1,27,7,0,5,2,0,0
158,6868.3,2,0,0,5,1,0,0,4,2,1,0,5,163,5,2,12,6,0,2,0,0,0
159,6882.5,0,1,0,1,0,0,0,4,2,0,1,4,159,17,0,6,11,0,4,0,0,0
160,6896.6,0,3,2,3,0,0,0,5,1,1,0,3,158,10,2,12,9,0,2,2,2,0
161,6911,1,4,0,4,1,0,0,4,0,1,0,4,182,10,2,0,2,0,2,2,0,3
162,6926.1,0,3,0,5,1,2,0,3,0,0,0,1,167,9,4,5,12,0,0,0,0,0
163,6983.8,0,1,0,6,0,0,0,5,0,0,0,1,178,15,1,6,4,0,0,3,0,0
164,7056.4,1,2,0,6,0,0,0,3,1,0,0,5,158,6,0,14,7,0,0,0,0,2
165,7130.1,0,0,0,5,3,0,0,1,0,0,0,5,143,22,3,0,19,2,0,0,0,4
166,7204.3,0,2,0,8,0,0,0,2,0,0,0,0,187,6,0,2,4,0,0,0,0,0
167,7263.4,0,0,0,3,0,0,0,1,0,0,0,0,188,9,0,0,1,2,0,0,0,0
168,7308.2,0,1,0,3,3,0,0,2,0,0,0,0,175,11,0,0,6,0,0,2,0,2
169,7352.3,0,0,0,0,0,0,0,2,2,0,4,4,165,20,0,0,3,0,4,0,0,0
170,7352.3,1,3,0,4,0,0,1,0,0,0,0,1,175,12,0,1,6,0,0,1,0,3
171,7408.8,0,0,0,3,0,0,0,1,1,0,0,0,181,15,0,0,2,0,3,0,0,5
172,7464.6,0,5,0,6,1,2,0,0,0,0,0,0,178,8,0,1,6,0,0,0,2,2
173,7521.2,0,0,2,1,0,0,0,1,1,0,0,0,177,17,0,1,1,0,2,0,0,2
1,-53.6,5,15,0,187,2,3,0,0,0,0,4,5,182,104,0,12,4,8,29,9,2,6
2,-38.7,4,4,0,114,0,0,0,1,0,0,3,3,93,36,0,8,3,8,24,4,0,3
3,-8.3,3,2,0,102,0,0,0,1,0,0,1,5,116,24,0,11,3,8,28,5,1,3
4,21.5,1,4,0,86,2,0,0,0,0,1,5,1,291,42,2,4,14,0,5,4,4,4
5,41.4,6,9,0,192,0,0,0,0,0,2,4,3,191,32,1,18,2,1,5,5,1,4
6,51.9,3,7,0,199,2,4,0,0,0,0,4,4,144,36,0,31,6,2,54,6,3,10
7,62.5,8,14,0,206,0,2,0,0,0,0,7,7,235,32,2,30,7,5,11,9,1,0
8,80.4,1,4,0,86,2,0,0,0,0,1,5,2,291,42,2,4,14,0,5,4,4,4
9,100.7,2,9,0,171,0,2,0,0,0,1,6,3,233,52,1,20,9,0,3,4,2,6
10,144.7,1,4,0,137,0,3,0,0,0,0,4,2,215,43,0,13,6,1,6,5,8,2
11,201.5,5,6,0,182,0,4,0,0,0,0,6,5,284,47,0,20,12,5,5,8,1,3
12,259.6,5,8,0,113,1,3,0,0,0,0,8,3,355,41,1,16,13,2,8,11,3,6
13,319.9,5,12,0,105,0,3,0,0,0,1,5,9,368,25,0,31,6,4,12,13,2,7
14,388.8,1,7,0,157,0,8,0,0,0,0,3,4,247,29,0,10,13,1,5,7,1,2
15,465,0,8,0,164,0,7,0,0,0,0,2,5,239,38,1,1,18,0,9,8,0,1
16,548.7,2,6,0,117,1,8,0,0,0,0,8,9,269,26,0,5,8,0,1,8,1,3
17,635.4,2,4,0,103,1,3,0,1,0,0,3,1,315,32,1,18,5,1,3,5,3,2
18,723.3,5,4,0,97,0,7,0,0,0,0,6,5,301,26,2,14,11,2,3,10,1,9
19,811.3,3,3,0,92,0,4,0,0,0,1,9,5,298,23,1,12,3,0,3,3,3,6
20,900.4,5,8,0,161,2,5,0,0,0,0,4,3,316,43,0,25,7,1,6,7,0,4
21,991.4,1,5,0,85,0,15,0,1,0,2,7,8,389,31,1,10,3,1,2,3,4,7
22,1078.3,4,6,0,91,1,6,0,0,0,1,2,3,295,36,0,10,2,2,4,11,4,3
23,1164,4,4,0,191,0,3,0,0,0,0,6,7,240,20,1,15,9,2,6,4,3,5
24,1249.9,8,2,0,72,0,5,0,0,0,1,8,4,381,28,1,6,7,4,6,5,1,1
25,1337.6,3,5,0,82,0,5,0,0,0,0,8,3,284,36,0,5,8,2,6,4,4,3
26,1428.4,3,6,0,95,0,6,0,0,0,1,3,6,247,30,0,4,9,2,4,4,2,6
27,1515.6,6,12,0,130,1,4,0,0,0,0,3,3,331,16,1,12,13,0,1,1,3,5
28,1656.3,1,6,0,99,1,3,0,0,0,0,7,2,299,32,0,6,8,2,0,6,4,7
29,1762.3,2,4,0,88,0,7,0,1,0,0,3,3,300,31,0,5,7,0,3,5,0,1
30,1867.4,2,12,0,148,2,3,0,0,0,0,7,4,237,52,1,6,9,2,3,0,4,2
31,1972.2,2,7,0,152,0,5,0,1,0,1,3,8,331,51,1,2,7,1,4,11,3,7
32,2025,4,5,0,83,0,2,0,0,0,0,6,3,295,25,0,3,7,0,3,4,3,6
33,2077.5,3,2,0,44,0,7,0,0,0,0,1,1,366,39,0,0,5,2,5,10,2,13
1,-51.8,0,0,0,32,0,2,0,0,0,0,1,2,134,26,0,1,0,7,20,1,0,1
2,4.9,1,3,0,34,0,1,0,0,0,0,0,3,102,17,0,2,2,4,10,1,1,4
3,23.9,3,1,0,46,0,1,0,0,0,0,2,3,121,17,0,2,3,6,8,0,0,1
4,54.6,3,3,0,100,1,4,0,0,0,0,5,4,247,20,0,6,8,1,5,6,1,4
5,84.7,1,1,0,47,0,0,0,0,0,0,3,3,144,12,0,0,5,0,4,1,1,4
6,170.4,1,2,0,28,0,0,0,0,0,0,0,4,108,9,0,4,3,0,1,2,0,2
7,209.1,1,1,0,32,2,1,0,0,0,0,0,2,131,13,0,1,3,2,1,1,1,3
8,369.8,3,2,0,33,0,1,0,0,0,0,5,5,117,8,0,4,1,0,2,3,1,3
9,448.7,0,2,0,40,0,1,0,0,0,0,10,2,343,19,1,9,5,2,3,3,3,2
